CODE,AREA_HA,PROPORTION
103,1.72,0.000327772007889395
104,1.09,0.00020771598174386082
105,2.44,0.0004649788949128627
106,11.89,0.0022658192870958762
107,1.18,0.00022486684262179425
108,5.05,0.000962353860372933
109,1.45,0.00027631942525559465
110,1.09,0.00020771598174386082
111,1.72,0.000327772007889395
112,1.09,0.00020771598174386082
113,1.45,0.00027631942525559465
114,6.58,0.0012539184952978018
115,1.09,0.00020771598174386082
116,1.9,0.00036207372964526194
117,2.17,0.0004135263122790623
118,1.54,0.0002934702861335281
119,1.99,0.0003792245905231954
120,1.18,0.00022486684262179425
121,1.18,0.00022486684262179425
122,1.18,0.00022486684262179425
123,1.3599999999999999,0.00025916856437766114
124,8.559999999999999,0.0016312374346123379
125,1.54,0.0002934702861335281
126,6.85,0.0013053710779316022
127,1.63,0.00031062114701146156
128,1.54,0.0002934702861335281
129,1.45,0.00027631942525559465
130,1.09,0.00020771598174386082
131,2.08,0.0003963754514011289
132,1.45,0.00027631942525559465
133,1.45,0.00027631942525559465
134,1.18,0.00022486684262179425
135,4.87,0.0009280521386170661
136,1.3599999999999999,0.00025916856437766114
137,1.27,0.00024201770349972773
138,1.09,0.00020771598174386082
139,3.34,0.0006364875036921973
140,5.59,0.0010652590256405338
141,1.54,0.0002934702861335281
142,8.379999999999999,0.001596935712856471
143,1.54,0.0002934702861335281
144,12.97,0.0024716296176310777
145,1.63,0.00031062114701146156
146,3.7,0.0007050909472039312
147,3.25,0.0006193366428142639
148,1.9,0.00036207372964526194
149,1.72,0.000327772007889395
150,3.97,0.0007565435298377316
151,1.18,0.00022486684262179425
152,1.54,0.0002934702861335281
153,1.72,0.000327772007889395
154,1.72,0.000327772007889395
155,1.3599999999999999,0.00025916856437766114
156,1.9,0.00036207372964526194
157,1.27,0.00024201770349972773
158,1.3599999999999999,0.00025916856437766114
159,1.09,0.00020771598174386082
160,5.32,0.0010138064430067334
161,1.54,0.0002934702861335281
162,1.54,0.0002934702861335281
163,9.46,0.0018027460433916729
164,1.27,0.00024201770349972773
165,1.9,0.00036207372964526194
166,2.17,0.0004135263122790623
167,1.45,0.00027631942525559465
168,2.8899999999999997,0.00055073319930253
169,3.88,0.0007393926689597981
170,1.3599999999999999,0.00025916856437766114
171,1.45,0.00027631942525559465
172,8.83,0.0016826900172461385
173,5.77,0.0010995607473964007
174,1.72,0.000327772007889395
175,1.3599999999999999,0.00025916856437766114
176,2.71,0.000516431477546663
177,1.9,0.00036207372964526194
178,1.3599999999999999,0.00025916856437766114
179,3.34,0.0006364875036921973
180,1.18,0.00022486684262179425
181,2.8899999999999997,0.00055073319930253
182,3.61,0.0006879400863259977
183,1.09,0.00020771598174386082
184,1.63,0.00031062114701146156
185,1.09,0.00020771598174386082
186,1.3599999999999999,0.00025916856437766114
187,1.63,0.00031062114701146156
188,1.54,0.0002934702861335281
189,1.3599999999999999,0.00025916856437766114
190,1.09,0.00020771598174386082
191,1.09,0.00020771598174386082
192,4.33,0.0008251469733494654
193,2.44,0.0004649788949128627
