CODE,AREA_HA,PROPORTION
445,4.42,0.0011440847968731814
446,1.27,0.00032873024706537115
447,1.9,0.0004918011570269332
448,2.08,0.0005383928455873796
449,1.09,0.0002821385585049249
450,3.52,0.00091112635407095
451,1.54,0.0003986177799060406
452,1.54,0.0003986177799060406
453,65.53,0.0169619630631447
454,1.18,0.000305434402785148
455,1.09,0.0002821385585049249
456,6.49,0.0016798892153183141
457,15.31,0.003962881954780183
458,1.09,0.0002821385585049249
459,1.09,0.0002821385585049249
460,1.18,0.000305434402785148
461,1.09,0.0002821385585049249
462,1.09,0.0002821385585049249
463,1.3599999999999999,0.0003520260913455943
464,1.09,0.0002821385585049249
465,1.3599999999999999,0.0003520260913455943
466,1.09,0.0002821385585049249
467,1.09,0.0002821385585049249
468,8.83,0.002285581166604116
469,2.35,0.000608280378428049
470,1.3599999999999999,0.0003520260913455943
471,1.72,0.0004452094684664869
472,1.18,0.000305434402785148
473,1.81,0.00046850531274671007
474,5.32,0.001377043239675413
475,1.18,0.000305434402785148
476,1.9,0.0004918011570269332
477,1.09,0.0002821385585049249
478,1.09,0.0002821385585049249
479,1.09,0.0002821385585049249
480,2.44,0.0006315762227082721
481,1.72,0.0004452094684664869
482,1.18,0.000305434402785148
483,11.35,0.002937864806450364
484,1.72,0.0004452094684664869
485,1.09,0.0002821385585049249
486,5.23,0.00135374739539519
487,1.09,0.0002821385585049249
488,2.71,0.0007014637555489416
489,2.17,0.0005616886898676027
490,1.09,0.0002821385585049249
491,1.09,0.0002821385585049249
492,1.09,0.0002821385585049249
493,3.7,0.0009577180426313963
494,1.27,0.00032873024706537115
495,1.09,0.0002821385585049249
496,1.81,0.00046850531274671007
497,1.09,0.0002821385585049249
498,1.09,0.0002821385585049249
499,2.8,0.0007247595998291647
500,1.09,0.0002821385585049249
501,1.18,0.000305434402785148
502,2.44,0.0006315762227082721
503,18.73,0.004848124037428663
504,1.18,0.000305434402785148
505,1.99,0.0005150970013071564
506,1.09,0.0002821385585049249
507,1.18,0.000305434402785148
508,7.84,0.0020293268795216614
509,1.18,0.000305434402785148
510,1.54,0.0003986177799060406
511,1.09,0.0002821385585049249
512,1.18,0.000305434402785148
513,6.13,0.0015867058381974213
514,1.27,0.00032873024706537115
515,3.52,0.00091112635407095
516,1.18,0.000305434402785148
517,1.27,0.00032873024706537115
518,1.27,0.00032873024706537115
519,1.63,0.00042191362418626376
520,1.63,0.00042191362418626376
521,1.27,0.00032873024706537115
522,1.09,0.0002821385585049249
523,31.51,0.008156133925220351
524,1.63,0.00042191362418626376
525,1.54,0.0003986177799060406
526,1.3599999999999999,0.0003520260913455943
527,1.09,0.0002821385585049249
528,1.09,0.0002821385585049249
529,1.45,0.00037532193562581746
530,1.09,0.0002821385585049249
531,5.23,0.00135374739539519
532,1.45,0.00037532193562581746
533,1.45,0.00037532193562581746
534,1.09,0.0002821385585049249
535,1.09,0.0002821385585049249
536,1.09,0.0002821385585049249
537,2.35,0.000608280378428049
538,4.96,0.0012838598625545205
539,1.45,0.00037532193562581746
540,2.44,0.0006315762227082721
541,2.8899999999999997,0.0007480554441093878
542,1.09,0.0002821385585049249
543,8.83,0.002285581166604116
544,2.98,0.0007713512883896111
545,2.17,0.0005616886898676027
546,8.02,0.0020759185680821073
547,1.09,0.0002821385585049249
548,1.3599999999999999,0.0003520260913455943
549,2.71,0.0007014637555489416
550,1.18,0.000305434402785148
551,1.3599999999999999,0.0003520260913455943
552,1.72,0.0004452094684664869
553,3.43,0.0008878305097907269
554,1.18,0.000305434402785148
555,3.34,0.0008645346655105036
556,3.34,0.0008645346655105036
557,1.09,0.0002821385585049249
558,1.09,0.0002821385585049249
559,1.18,0.000305434402785148
560,1.09,0.0002821385585049249
561,1.09,0.0002821385585049249
562,1.54,0.0003986177799060406
563,1.09,0.0002821385585049249
564,1.3599999999999999,0.0003520260913455943
565,1.27,0.00032873024706537115
