CODE,AREA_HA,PROPORTION
277,2.26,0.0003007358714021476
278,1.45,0.00019295000598810354
279,4.6,0.0006121172603760526
280,2.8,0.0003725931150115103
281,1.3599999999999999,0.00018097379871987642
282,3.7,0.0004923551876937815
283,1.3599999999999999,0.00018097379871987642
284,1.3599999999999999,0.00018097379871987642
285,2.08,0.0002767834568656934
286,1.18,0.0001570213841834222
287,1.54,0.00020492621325633067
288,13.6,0.0018097379871987642
289,1.3599999999999999,0.00018097379871987642
290,2.17,0.00028875966413392047
291,2.62,0.0003486407004750561
292,1.81,0.00024085483506101202
293,1.45,0.00019295000598810354
294,1.45,0.00019295000598810354
295,3.79,0.0005043313949620086
296,2.5300000000000002,0.000336664493206829
297,2.5300000000000002,0.000336664493206829
298,1.63,0.00021690242052455777
299,1.45,0.00019295000598810354
300,1.3599999999999999,0.00018097379871987642
301,1.81,0.00024085483506101202
302,4.96,0.0006600220894489611
303,1.63,0.00021690242052455777
304,3.16,0.0004204979440844188
305,1.63,0.00021690242052455777
306,9.01,0.0011989514165191813
307,45.64,0.006073267774687618
308,201.61,0.026828034970525213
309,1.09,0.0001450451769151951
310,1.63,0.00021690242052455777
311,5.23,0.0006959507112536425
312,1.45,0.00019295000598810354
313,2.35,0.0003127120786703747
314,2.26,0.0003007358714021476
315,2.26,0.0003007358714021476
316,1.27,0.00016899759145164932
317,9.1,0.0012109276237874085
318,4.42,0.0005881648458395984
319,1.81,0.00024085483506101202
320,1.99,0.00026480724959746627
321,1.3599999999999999,0.00018097379871987642
322,1.54,0.00020492621325633067
323,1.27,0.00016899759145164932
324,2.08,0.0002767834568656934
325,1.45,0.00019295000598810354
326,6.4,0.0008516414057405951
327,5.86,0.0007797841621312323
328,1.45,0.00019295000598810354
329,1.54,0.00020492621325633067
330,1.45,0.00019295000598810354
331,1.54,0.00020492621325633067
332,1.63,0.00021690242052455777
333,13.24,0.001761833158125856
334,2.71,0.0003606169077432832
335,1.99,0.00026480724959746627
336,1.27,0.00016899759145164932
337,9.73,0.0012947610746649983
338,1.45,0.00019295000598810354
339,5.23,0.0006959507112536425
340,2.08,0.0002767834568656934
341,1.3599999999999999,0.00018097379871987642
342,100.18,0.013330849379233251
343,1.45,0.00019295000598810354
344,2.98,0.00039654552954796455
345,8.559999999999999,0.0011390703801780456
346,1.54,0.00020492621325633067
347,1.3599999999999999,0.00018097379871987642
348,2.44,0.00032468828593860185
349,1.54,0.00020492621325633067
350,27.01,0.003594192870164605
351,7.75,0.0010312845147640018
352,1052.56,0.14006307469161258
353,2.5300000000000002,0.000336664493206829
354,1.54,0.00020492621325633067
355,1.54,0.00020492621325633067
356,1.54,0.00020492621325633067
357,4.15,0.0005522362240349171
358,2.08,0.0002767834568656934
359,2.26,0.0003007358714021476
360,4.24,0.0005642124313031442
361,2.44,0.00032468828593860185
362,1.3599999999999999,0.00018097379871987642
363,94.69,0.012600300735871397
364,13.06,0.0017378807435894017
365,1.81,0.00024085483506101202
366,4.24,0.0005642124313031442
367,13.33,0.001773809365394083
368,2.08,0.0002767834568656934
369,2.71,0.0003606169077432832
370,37.9,0.0050433139496200855
371,1.27,0.00016899759145164932
372,1.54,0.00020492621325633067
373,1.45,0.00019295000598810354
374,2.17,0.00028875966413392047
375,7.3,0.0009714034784228661
376,2.35,0.0003127120786703747
377,3.34,0.000444450358620873
378,8.65,0.001151046587446273
379,2.71,0.0003606169077432832
380,13.06,0.0017378807435894017
381,1.81,0.00024085483506101202
382,2.26,0.0003007358714021476
383,37.0,0.004923551876937815
384,8.83,0.001174999001982727
385,1.72,0.0002288786277927849
386,2.62,0.0003486407004750561
387,1.45,0.00019295000598810354
388,2401.84,0.31961037405687354
